FOLD,LABEL,OFFSET_STD_KMS,N_BOOTSTRAPS
0,DARK:20211111,0.1780863251991732,50
0,DARK:20211112,0.1187418207828288,50
0,DARK:20211113,0.12262056718194124,50
0,DARK:20211114,0.17942423529117107,50
0,DARK:20211116,0.3328895655002204,50
0,DARK:20211126,0.12749301961223,50
0,DARK:20211127,0.09664073787576867,50
0,DARK:20211128,0.15688537205501488,50
0,DARK:20211129,0.09028781908057275,50
0,DARK:20211130,0.08138586680381071,50
0,DARK:20211201,0.09770096403557892,50
0,DARK:20211202,0.09819213670307539,50
0,DARK:20211203,0.17190595814246537,50
0,DARK:20211204,0.1366627974584296,50
0,DARK:20211205,0.10230461450358225,50
0,DARK:20211207,0.24088775005808682,50
0,DARK:20211208,0.11983914649828394,50
0,DARK:20211210,0.17203450649395288,50
0,DARK:20211211,0.12379277667184964,50
0,DARK:20211212,0.13332618971578178,50
0,DARK:20211215,0.14169361735147493,50
0,DARK:20220101,0.12631018398771665,50
0,DARK:20220102,0.09872503353531085,50
0,DARK:20220103,0.08941318636075696,50
0,DARK:20220104,0.09704362171383678,50
0,DARK:20220105,0.12305389379346052,50
0,DARK:20220106,0.11984127399775857,50
0,DARK:20220107,0.1492805803994684,50
0,DARK:20220108,,1
0,DARK:20220109,0.1441955873041351,50
0,DARK:20220112,0.29850004538413155,50
0,DARK:20220113,0.2827357283496376,50
0,DARK:20220120,0.2740736373206605,50
0,DARK:20220121,0.21076946725891776,50
0,DARK:20220123,0.14496219286864848,50
0,DARK:20220124,0.0882949906290216,50
0,DARK:20220125,0.4377228387068187,25
0,DARK:20220126,0.09728150194517299,50
0,DARK:20220128,0.24463872927176705,48
0,DARK:20220129,0.37579398329809716,48
0,DARK:20220130,0.10497890843538753,50
0,DARK:20220131,0.1036910412507664,50
0,DARK:20220202,0.1630027647069447,50
0,DARK:20220203,0.240285454229331,50
0,DARK:20220204,0.11063648417437852,50
0,DARK:20220205,0.08521551815425783,50
0,DARK:20220206,0.1795772518873884,50
0,DARK:20220207,0.10555951039193488,50
0,DARK:20220208,0.10789266284123368,50
0,DARK:20220209,0.09946958221654395,50
0,DARK:20220210,0.13261788280847916,50
0,DARK:20220211,0.14102010088199035,50
0,DARK:20220212,0.2286192268991399,50
0,DARK:20220213,0.23599545484830822,50
0,DARK:20220218,0.22150978319232534,50
0,DARK:20220219,0.10459006861913822,50
0,DARK:20220220,0.16502475350214052,6
0,DARK:20220221,0.2234361255991503,50
0,DARK:20220225,0.06530789402244673,50
0,DARK:20220226,0.09982745784859873,50
0,DARK:20220228,0.06814074502370805,50
0,DARK:20220301,0.11220445830784417,50
0,DARK:20220302,0.27430265265160086,2
0,DARK:20220306,0.09005144962880027,50
0,DARK:20220307,0.2779521064856363,50
0,DARK:20220308,0.09459986998079886,50
0,DARK:20220309,0.09044002501697443,50
0,DARK:20220311,0.12831775782582,50
0,DARK:20220312,0.13015968684847992,50
0,DARK:20220313,0.2784673852765287,15
0,DARK:20220321,0.16170559183972077,50
0,DARK:20220322,0.14520532787471768,50
0,DARK:20220323,0.08636974434610716,50
0,DARK:20220324,0.1405067097270836,50
0,DARK:20220325,0.11254525400509735,50
0,DARK:20220326,0.09535326693211564,50
0,DARK:20220327,0.14813700822836298,50
0,DARK:20220329,0.13096077788144853,50
0,DARK:20220330,0.09079911054970806,50
0,DARK:20220331,0.11835628310201128,50
0,DARK:20220401,0.10109629805731747,50
0,DARK:20220402,0.09666757905889119,50
0,DARK:20220403,0.11018626439109405,50
0,DARK:20220404,0.08528586420577253,50
0,DARK:20220405,0.10986153810478357,50
0,DARK:20220406,0.10086040058876591,50
0,DARK:20220407,0.16158531480097063,50
0,DARK:20220408,0.1011826821509316,50
0,DARK:20220409,0.10423181944349305,50
0,DARK:20220418,0.2096850439674743,50
0,DARK:20220419,0.22124111816213596,50
0,DARK:20220420,0.11425079842498578,50
0,DARK:20220421,0.11294549743402078,50
0,DARK:20220423,0.12734011499897416,50
0,DARK:20220424,0.16492440703211056,50
0,DARK:20220425,0.11353903330585134,50
0,DARK:20220427,0.10290971257149091,50
0,DARK:20220428,0.09799375579533333,50
0,DARK:20220429,0.11552207040628329,50
0,DARK:20220430,0.2292913372284584,50
0,DARK:20220501,0.18456833674013207,50
0,DARK:20220502,0.28985171660882203,50
0,DARK:20220503,0.11079295182052563,50
0,DARK:20220504,0.13435750836258178,50
0,DARK:20220505,0.13427184879997092,50
0,DARK:20220506,0.1946612855579447,50
0,DARK:20220507,0.25977667084281836,33
0,DARK:20220508,0.10923635151180773,50
0,DARK:20220509,0.13793827390421548,50
0,DARK:20220510,0.17908467429536826,50
0,DARK:20220511,0.18578807072785428,50
0,DARK:20220512,0.25783988043592326,50
0,DARK:20220515,0.26357408974329327,50
