STRATUM,STRATUM_VALUE,AMPLITUDE_KMS,PERIOD_DAYS,ECCENTRICITY,SIGNAL_MODEL,NOISE_MODEL,SEED,N_TRIALS,N_DETECTED,DETECTION_FRACTION
ALL,ALL,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,289,0.289
BASELINE_DAYS,30_TO_180,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,611,192,0.3142389525368249
BASELINE_DAYS,GE180,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,65,27,0.4153846153846154
BASELINE_DAYS,LT30,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,324,70,0.21604938271604937
MEDIAN_FEH,GE_MINUS0_5,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,497,158,0.317907444668008
MEDIAN_FEH,LT_MINUS1_5,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,111,24,0.21621621621621623
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,392,107,0.2729591836734694
MEDIAN_LOGG,GE3_5,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,934,271,0.29014989293361887
MEDIAN_LOGG,LT3_5,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,66,18,0.2727272727272727
MEDIAN_SN_R,10_TO_30,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,438,128,0.2922374429223744
MEDIAN_SN_R,GE30,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,425,132,0.31058823529411766
MEDIAN_SN_R,LT10,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,137,29,0.2116788321167883
MEDIAN_TEFF,4500_TO_6500,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,818,222,0.2713936430317848
MEDIAN_TEFF,GE6500,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,27,7,0.25925925925925924
MEDIAN_TEFF,LT4500,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,155,60,0.3870967741935484
N_EPOCHS,3,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,618,149,0.24110032362459546
N_EPOCHS,4,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,180,59,0.3277777777777778
N_EPOCHS,5+,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,202,81,0.400990099009901
PROGRAM,BACKUP,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,778,213,0.2737789203084833
PROGRAM,BRIGHT,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,132,47,0.3560606060606061
PROGRAM,DARK,20.0,2.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,90,29,0.32222222222222224
ALL,ALL,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,765,0.765
BASELINE_DAYS,30_TO_180,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,593,478,0.806070826306914
BASELINE_DAYS,GE180,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,76,62,0.8157894736842105
BASELINE_DAYS,LT30,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,331,225,0.6797583081570997
MEDIAN_FEH,GE_MINUS0_5,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,482,404,0.8381742738589212
MEDIAN_FEH,LT_MINUS1_5,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,118,66,0.559322033898305
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,400,295,0.7375
MEDIAN_LOGG,GE3_5,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,950,728,0.7663157894736842
MEDIAN_LOGG,LT3_5,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,50,37,0.74
MEDIAN_SN_R,10_TO_30,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,397,308,0.7758186397984886
MEDIAN_SN_R,GE30,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,443,368,0.8306997742663657
MEDIAN_SN_R,LT10,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,160,89,0.55625
MEDIAN_TEFF,4500_TO_6500,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,820,620,0.7560975609756098
MEDIAN_TEFF,GE6500,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,28,24,0.8571428571428571
MEDIAN_TEFF,LT4500,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,152,121,0.7960526315789473
N_EPOCHS,3,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,615,433,0.7040650406504065
N_EPOCHS,4,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,186,154,0.8279569892473119
N_EPOCHS,5+,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,199,178,0.8944723618090452
PROGRAM,BACKUP,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,751,580,0.7723035952063915
PROGRAM,BRIGHT,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,156,115,0.7371794871794872
PROGRAM,DARK,20.0,10.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,93,70,0.7526881720430108
ALL,ALL,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,643,0.643
BASELINE_DAYS,30_TO_180,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,608,426,0.7006578947368421
BASELINE_DAYS,GE180,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,59,34,0.576271186440678
BASELINE_DAYS,LT30,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,333,183,0.5495495495495496
MEDIAN_FEH,GE_MINUS0_5,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,513,373,0.7270955165692008
MEDIAN_FEH,LT_MINUS1_5,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,91,30,0.32967032967032966
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,396,240,0.6060606060606061
MEDIAN_LOGG,GE3_5,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,948,615,0.6487341772151899
MEDIAN_LOGG,LT3_5,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,52,28,0.5384615384615384
MEDIAN_SN_R,10_TO_30,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,446,286,0.6412556053811659
MEDIAN_SN_R,GE30,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,418,307,0.7344497607655502
MEDIAN_SN_R,LT10,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,136,50,0.36764705882352944
MEDIAN_TEFF,4500_TO_6500,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,816,515,0.6311274509803921
MEDIAN_TEFF,GE6500,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,37,23,0.6216216216216216
MEDIAN_TEFF,LT4500,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,147,105,0.7142857142857143
N_EPOCHS,3,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,611,345,0.5646481178396072
N_EPOCHS,4,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,185,133,0.7189189189189189
N_EPOCHS,5+,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,204,165,0.8088235294117647
PROGRAM,BACKUP,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,787,519,0.6594663278271918
PROGRAM,BRIGHT,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,135,82,0.6074074074074074
PROGRAM,DARK,20.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,78,42,0.5384615384615384
ALL,ALL,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,358,0.358
BASELINE_DAYS,30_TO_180,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,590,246,0.41694915254237286
BASELINE_DAYS,GE180,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,74,23,0.3108108108108108
BASELINE_DAYS,LT30,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,336,89,0.2648809523809524
MEDIAN_FEH,GE_MINUS0_5,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,519,206,0.3969171483622351
MEDIAN_FEH,LT_MINUS1_5,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,100,23,0.23
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,381,129,0.33858267716535434
MEDIAN_LOGG,GE3_5,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,941,334,0.35494155154091395
MEDIAN_LOGG,LT3_5,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,59,24,0.4067796610169492
MEDIAN_SN_R,10_TO_30,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,426,143,0.33568075117370894
MEDIAN_SN_R,GE30,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,447,185,0.41387024608501116
MEDIAN_SN_R,LT10,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,127,30,0.23622047244094488
MEDIAN_TEFF,4500_TO_6500,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,815,298,0.3656441717791411
MEDIAN_TEFF,GE6500,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,22,7,0.3181818181818182
MEDIAN_TEFF,LT4500,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,163,53,0.32515337423312884
N_EPOCHS,3,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,605,182,0.30082644628099175
N_EPOCHS,4,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,194,82,0.422680412371134
N_EPOCHS,5+,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,201,94,0.46766169154228854
PROGRAM,BACKUP,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,803,288,0.3586550435865504
PROGRAM,BRIGHT,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,117,45,0.38461538461538464
PROGRAM,DARK,20.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,80,25,0.3125
ALL,ALL,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,687,0.687
BASELINE_DAYS,30_TO_180,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,587,482,0.8211243611584327
BASELINE_DAYS,GE180,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,64,48,0.75
BASELINE_DAYS,LT30,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,349,157,0.4498567335243553
MEDIAN_FEH,GE_MINUS0_5,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,531,392,0.7382297551789078
MEDIAN_FEH,LT_MINUS1_5,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,96,53,0.5520833333333334
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,373,242,0.6487935656836461
MEDIAN_LOGG,GE3_5,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,935,640,0.6844919786096256
MEDIAN_LOGG,LT3_5,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,65,47,0.7230769230769231
MEDIAN_SN_R,10_TO_30,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,421,297,0.7054631828978623
MEDIAN_SN_R,GE30,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,450,330,0.7333333333333333
MEDIAN_SN_R,LT10,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,129,60,0.46511627906976744
MEDIAN_TEFF,4500_TO_6500,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,798,550,0.6892230576441103
MEDIAN_TEFF,GE6500,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,28,19,0.6785714285714286
MEDIAN_TEFF,LT4500,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,174,118,0.6781609195402298
N_EPOCHS,3,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,607,359,0.5914332784184514
N_EPOCHS,4,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,195,158,0.8102564102564103
N_EPOCHS,5+,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,198,170,0.8585858585858586
PROGRAM,BACKUP,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,811,565,0.6966707768187423
PROGRAM,BRIGHT,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,119,78,0.6554621848739496
PROGRAM,DARK,20.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,70,44,0.6285714285714286
ALL,ALL,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,551,0.551
BASELINE_DAYS,30_TO_180,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,606,415,0.6848184818481848
BASELINE_DAYS,GE180,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,82,41,0.5
BASELINE_DAYS,LT30,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,312,95,0.30448717948717946
MEDIAN_FEH,GE_MINUS0_5,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,511,297,0.5812133072407045
MEDIAN_FEH,LT_MINUS1_5,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,118,52,0.4406779661016949
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,371,202,0.5444743935309974
MEDIAN_LOGG,GE3_5,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,947,524,0.5533262935586061
MEDIAN_LOGG,LT3_5,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,53,27,0.5094339622641509
MEDIAN_SN_R,10_TO_30,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,446,243,0.5448430493273543
MEDIAN_SN_R,GE30,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,424,254,0.5990566037735849
MEDIAN_SN_R,LT10,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,130,54,0.4153846153846154
MEDIAN_TEFF,4500_TO_6500,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,805,439,0.5453416149068323
MEDIAN_TEFF,GE6500,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,36,18,0.5
MEDIAN_TEFF,LT4500,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,159,94,0.5911949685534591
N_EPOCHS,3,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,637,293,0.4599686028257457
N_EPOCHS,4,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,170,111,0.6529411764705882
N_EPOCHS,5+,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,193,147,0.7616580310880829
PROGRAM,BACKUP,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,783,433,0.5530012771392082
PROGRAM,BRIGHT,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,134,68,0.5074626865671642
PROGRAM,DARK,20.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,83,50,0.6024096385542169
ALL,ALL,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,330,0.33
BASELINE_DAYS,30_TO_180,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,624,241,0.38621794871794873
BASELINE_DAYS,GE180,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,72,29,0.4027777777777778
BASELINE_DAYS,LT30,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,304,60,0.19736842105263158
MEDIAN_FEH,GE_MINUS0_5,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,477,179,0.3752620545073375
MEDIAN_FEH,LT_MINUS1_5,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,113,25,0.22123893805309736
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,410,126,0.3073170731707317
MEDIAN_LOGG,GE3_5,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,945,314,0.3322751322751323
MEDIAN_LOGG,LT3_5,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,55,16,0.2909090909090909
MEDIAN_SN_R,10_TO_30,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,429,145,0.337995337995338
MEDIAN_SN_R,GE30,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,435,160,0.367816091954023
MEDIAN_SN_R,LT10,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,136,25,0.18382352941176472
MEDIAN_TEFF,4500_TO_6500,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,828,262,0.3164251207729469
MEDIAN_TEFF,GE6500,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,37,7,0.1891891891891892
MEDIAN_TEFF,LT4500,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,135,61,0.45185185185185184
N_EPOCHS,3,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,607,164,0.2701812191103789
N_EPOCHS,4,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,200,67,0.335
N_EPOCHS,5+,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,193,99,0.5129533678756477
PROGRAM,BACKUP,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,777,254,0.3268983268983269
PROGRAM,BRIGHT,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,130,47,0.36153846153846153
PROGRAM,DARK,20.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,93,29,0.3118279569892473
ALL,ALL,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,74,0.074
BASELINE_DAYS,30_TO_180,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,630,32,0.050793650793650794
BASELINE_DAYS,GE180,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,67,42,0.6268656716417911
BASELINE_DAYS,LT30,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,303,0,0.0
MEDIAN_FEH,GE_MINUS0_5,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,496,32,0.06451612903225806
MEDIAN_FEH,LT_MINUS1_5,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,125,12,0.096
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,379,30,0.079155672823219
MEDIAN_LOGG,GE3_5,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,954,74,0.07756813417190776
MEDIAN_LOGG,LT3_5,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,46,0,0.0
MEDIAN_SN_R,10_TO_30,20.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,394,42,0.1065989847715736
